Start	Stop	Strand	Evidence_code	GeneName,GeneID,Contig
92540011	92541029	-	mRNA identical N	LOC646817,646817,NT_032977.9
92545862	92613397	+	best	BTBD8,284697,NT_032977.9
92580196	92581389	-	best	LOC100240711,100240711,NT_032977.9
92590712	92593107	+	best	PRKAR1AP,5574,NT_032977.9
92632609	92650280	+	best	KIAA1107,23285,NT_032977.9
92683573	92711367	+	best	C1orf146,388649,NT_032977.9
92711955	92764566	-	best	GLMN,11146,NT_032977.9
92764607	92853729	+	best	RPAP2,79871,NT_032977.9
92940318	92952433	-	best	GFI1,2672,NT_032977.9
92974253	93257961	-	best	EVI5,7813,NT_032977.9
93176907	93198819	+	protein  	LOC100289500,100289500,NT_032977.9
93297594	93307481	+	best	RPL5,6125,NT_032977.9
93302846	93302940	+	best	SNORD21,6083,NT_032977.9
93306276	93306408	+	best	SNORA66,26782,NT_032977.9
93307721	93427079	-	best	FAM69A,388650,NT_032977.9
93396842	93397648	+	protein  	LOC100127934,100127934,NT_032977.9
93544792	93604638	+	best	MTF2,22823,NT_032977.9
93617407	93646246	-	best	TMED5,50999,NT_032977.9
93645920	93744270	+	best	CCDC18,343099,NT_032977.9
93656247	93656643	-	best	RPL36AP11,100129180,NT_032977.9
93744518	93744686	-	protein  	LOC100130531,100130531,NT_032977.9
93810844	93812070	-	mRNA  	LOC100131564,100131564,NT_032977.9
93811478	93828149	+	best	DR1,1810,NT_032977.9
93965025	94020218	+	best	FNBP1L,54874,NT_032977.9
93981834	93981906	-	tRNAscan-SE external N	TRNAC-GCA,100126520,NT_032977.9
94027348	94147385	-	best	BCAR3,8412,NT_032977.9
94054668	94065587	+	mRNA identical N	LOC100129046,100129046,NT_032977.9
94218482	94219271	-	mRNA  	LOC100132240,100132240,NT_032977.9
94312388	94312467	+	external external N	MIR760,100126348,NT_032977.9
94312732	94314495	-	mRNA identical N	LOC100288818,100288818,NT_032977.9
94313129	94313213	+	tRNAscan-SE external N	TRNAR-UCU,100126526,NT_032977.9
94335336	94344742	-	best	DNTTIP2,30836,NT_032977.9
94352590	94375012	-	best	GCLM,2730,NT_032977.9
94392186	94443360	-	protein  	LOC100289636,100289636,NT_032977.9
94458393	94586705	-	best	ABCA4,24,NT_032977.9
94634463	94703307	-	best	ARHGAP29,9411,NT_032977.9
94767526	94768783	+	best	LOC441893,441893,NT_032977.9
94871943	94872478	-	best	RPL21P26,100270882,NT_032977.9
94883933	94984219	+	best	ABCD3,5825,NT_032977.9
94994732	95007371	-	best	F3,2152,NT_032977.9
95116111	95137787	-	protein  	LOC100130235,100130235,NT_032977.9
95285901	95360802	+	best	SLC44A3,126969,NT_032977.9
95362507	95392735	-	best	CNN3,1266,NT_032977.9
95409643	95428826	+	mRNA identical N	LOC729970,729970,NT_032977.9
95448279	95538507	-	best	ALG14,199857,NT_032977.9
95582894	95663163	+	best	TMEM56,148534,NT_032977.9
95699711	95712781	+	best	RWDD3,25950,NT_032977.9
95776484	95783819	-	mRNA identical N	LOC729977,729977,NT_032977.9
96853250	96884852	+	protein  	LOC100132258,100132258,NT_032977.9
96912486	96914179	+	best	EEF1AL9,440595,NT_032977.9
97042713	97050290	-	protein identical N	LOC100286918,100286918,NT_032977.9
97144364	97145196	-	best	RPL7P9,653702,NT_032977.9
97187175	97280605	+	best	PTBP2,58155,NT_032977.9
97543299	98386615	-	best	DPYD,1806,NT_032977.9
98051422	98051856	+	best	RPL26P9,100270885,NT_032977.9
98508712	98511008	-	mRNA  	FLJ35409,400765,NT_032977.9
98511626	98511727	-	external external N	MIR137,406928,NT_032977.9
98542358	98543074	+	protein  	LOC100132699,100132699,NT_032977.9
99127236	99226056	+	best	SNX7,51375,NT_032977.9
99355801	99470449	-	best	PAP2D,163404,NT_032977.9
99729900	99775140	+	best	LPPR4,9890,NT_032977.9
99927438	99930334	+	protein  	LOC100287018,100287018,NT_032977.9
100111431	100160097	+	best	PALMD,54873,NT_032977.9
100163786	100164776	+	protein  	LOC100129320,100129320,NT_032977.9
100174259	100231349	-	best	FRRS1,391059,NT_032977.9
100308166	100308318	+	best	RPL39P9,100270894,NT_032977.9
100315640	100389579	+	best	AGL,178,NT_032977.9
100433823	100436074	-	mRNA  	LOC730081,730081,NT_032977.9
100435540	100489006	+	best	SLC35A3,23443,NT_032977.9
100503789	100548933	+	best	HIAT1,64645,NT_032977.9
100549100	100598511	-	best	SASS6,163786,NT_032977.9
100598719	100616053	+	best	CCDC76,54482,NT_032977.9
100614413	100643771	-	best	LRRC39,127495,NT_032977.9
100652478	100715409	-	best	DBT,1629,NT_032977.9
100678768	100679506	+	best	BRI3P1,730010,NT_032977.9
100731714	100758325	+	best	RTCD1,8634,NT_032977.9
100746797	100746864	+	external external N	MIR553,693138,NT_032977.9
100797341	100798172	-	protein  	LOC646970,646970,NT_032977.9
100818023	100985833	+	best	CDC14A,8556,NT_032977.9
101003728	101007583	+	best	GPR88,54112,NT_032977.9
101052160	101053016	-	best	RPL7AP17,100270897,NT_032977.9
101089213	101106298	-	mRNA identical N	LOC100128787,100128787,NT_032977.9
101117441	101117873	+	best	RPL36AP12,100130034,NT_032977.9
101185297	101204601	+	best	VCAM1,7412,NT_032977.9
101337941	101360418	-	best	EXTL2,2135,NT_032977.9
101361632	101447311	+	best	SLC30A7,148867,NT_032977.9
101455179	101491362	-	best	DPH5,51611,NT_032977.9
101701239	101702820	-	mRNA identical N	LOC100131646,100131646,NT_032977.9
101702305	101707076	+	best	S1PR1,1901,NT_032977.9
101721832	101722179	+	best	RPS20P6,100270900,NT_032977.9
101736182	101737051	-	best	PPIAP7,5489,NT_032977.9
102251822	102252854	-	best	RPSAP19,730029,NT_032977.9
102268127	102462790	-	best	OLFM3,118427,NT_032977.9
102358660	102359604	+	best	HEJ1,94236,NT_032977.9
103342023	103574052	-	best	COL11A1,1301,NT_032977.9
104068578	104097861	+	best	RNPC3,55599,NT_032977.9
104097322	104122151	+	best	AMY2B,280,NT_032977.9
104112026	104114013	+	best	LOC648740,648740,NT_032977.9
104159999	104168400	+	best	AMY2A,279,NT_032977.9
104198141	104207173	+	best	AMY1A,276,NT_032977.9
104230041	104238889	-	best	AMY1B,277,NT_032977.9
104256342	104262511	+	best	AMYP1,281,NT_032977.9
104292441	104301310	+	best	AMY1C,278,NT_032977.9
104460506	104470449	+	protein  	LOC100131348,100131348,NT_032977.9
104523665	104619709	+	mRNA  	LOC100129138,100129138,NT_032977.9
104696151	104696731	-	mRNA identical N	LOC642337,642337,NT_032977.9
105976616	105977443	+	best	CDK4PS,359941,NT_032977.9
106433988	106607196	+	protein  	LOC401957,401957,NT_032977.9
106623234	106626422	-	protein identical N	LOC126987,126987,NT_032977.9
107345372	107346048	-	protein  	LOC100289022,100289022,NT_032977.9
107346757	107346918	-	protein identical N	LOC100287317,100287317,NT_032977.9
107599409	107601914	+	best	PRMT6,55170,NT_032977.9
107682629	108024475	+	best	NTNG1,22854,NT_032977.9
108047750	108048250	+	best	NDUFA4P1,360165,NT_032977.9
108113782	108507545	-	best	VAV3,10451,NT_032977.9
108677445	108742974	-	best	SLC25A24,29957,NT_032977.9
108765087	108786703	-	best	NBPF4,148545,NT_032977.9
108815761	108880475	+	mRNA  	LOC727941,727941,NT_032977.9
108992904	109013260	+	best	NBPF6,653149,NT_032977.9
109044980	109046077	+	protein  	LOC642818,642818,NT_032977.9
109102971	109181949	+	best	FAM102B,284611,NT_032977.9
109190910	109204148	-	best	C1orf59,113802,NT_032977.9
109234932	109244425	+	best	PRPF38B,55119,NT_032977.9
109255556	109285371	+	best	FNDC7,163479,NT_032977.9
109289285	109352148	+	best	STXBP3,6814,NT_032977.9
109305143	109310209	-	best	LOC100271656,100271656,NT_032977.9
109358523	109399716	-	best	C1orf62,254268,NT_032977.9
109400007	109401146	+	mRNA  	LOC642864,642864,NT_032977.9
109419603	109473044	+	best	GPSM2,29899,NT_032977.9
109472130	109506111	-	best	CLCC1,23155,NT_032977.9
109512836	109584850	-	best	WDR47,22911,NT_032977.9
109534876	109535499	+	best	RPL17P7,100132742,NT_032977.9
109572654	109572998	+	best	RPS27P6,100132488,NT_032977.9
109589448	109590105	+	protein  	LOC100129428,100129428,NT_032977.9
109606998	109618624	-	best	TAF13,6884,NT_032977.9
109633403	109639554	+	best	TMEM167B,56900,NT_032977.9
109635089	109635662	-	best	NDUFB3P1,93993,NT_032977.9
109642815	109643234	+	best	SCARNA2,677766,NT_032977.9
109648573	109656479	-	best	C1orf194,127003,NT_032977.9
109656533	109745854	+	best	KIAA1324,57535,NT_032977.9
109756540	109780785	+	best	SARS,6301,NT_032977.9
109792641	109818378	+	best	CELSR2,1952,NT_032977.9
109822178	109825771	-	best	PSRC1,84722,NT_032977.9
109834987	109849663	-	best	MYBPHL,343263,NT_032977.9
109852192	109940563	-	best	SORT1,6272,NT_032977.9
109944472	109969037	-	best	PSMA5,5686,NT_032977.9
110009100	110024764	+	best	SYPL2,284612,NT_032977.9
110026561	110035426	+	best	ATXN7L2,127002,NT_032977.9
110036658	110043063	+	best	CYB561D1,284613,NT_032977.9
110049446	110052336	-	best	AMIGO1,57463,NT_032977.9
110082494	110088455	+	best	GPR61,83873,NT_032977.9
110091186	110138452	+	best	GNAI3,2773,NT_032977.9
110133927	110134262	-	best	RNU6V,6071,NT_032977.9
110141515	110141589	+	external external N	MIR197,406974,NT_032977.9
110145889	110155705	-	best	GNAT2,2780,NT_032977.9
110162459	110174677	+	best	AMPD2,271,NT_032977.9
110173686	110174678	-	mRNA identical N	LOC100289114,100289114,NT_032977.9
110193985	110194480	+	best	RPL7P8,441896,NT_032977.9
110198698	110208123	+	best	GSTM4,2948,NT_032977.9
110210644	110226619	+	best	GSTM2,2946,NT_032977.9
110230418	110236367	+	best	GSTM1,2944,NT_032977.9
110254864	110260890	+	best	GSTM5,2949,NT_032977.9
110276554	110283660	-	best	GSTM3,2947,NT_032977.9
110292702	110306564	-	best	EPS8L3,79574,NT_032977.9
110353262	110358345	-	protein  	LOC100287424,100287424,NT_032977.9
110453233	110472355	+	best	CSF1,1435,NT_032977.9
110527308	110566364	+	best	AHCYL1,10768,NT_032977.9
110577241	110597263	+	best	FAM40A,85369,NT_032977.9
110602997	110613322	-	best	ALX3,257,NT_032977.9
110655062	110656569	+	best	UBL4B,164153,NT_032977.9
110693132	110744824	+	best	SLC6A17,388662,NT_032977.9
110709429	110715118	-	mRNA identical N	LOC100130800,100130800,NT_032977.9
110754065	110776666	+	best	KCNC4,3749,NT_032977.9
110880020	110880943	-	mRNA identical N	LOC100289210,100289210,NT_032977.9
110881945	110889303	+	best	RBM15,64783,NT_032977.9
110905505	110933636	-	best	SLC16A4,9122,NT_032977.9
110943875	110950546	-	best	HBXIP,10542,NT_032977.9
110993788	110999976	+	best	PROK1,84432,NT_032977.9
111023388	111033891	+	best	CYMP,643160,NT_032977.9
111059839	111061797	-	best	KCNA10,3744,NT_032977.9
111145776	111148345	-	best	KCNA2,3737,NT_032977.9
111214310	111217655	-	best	KCNA3,3738,NT_032977.9
111390295	111391694	-	best	LOC643232,643232,NT_032977.9
111396721	111397714	+	best	OR11I1P,81479,NT_032977.9
111413821	111442558	+	best	CD53,963,NT_032977.9
111489812	111506566	-	best	C1orf103,55791,NT_032977.9
111659954	111682838	-	best	TMEM77,128338,NT_032977.9
111682249	111727724	+	best	CEPT1,10390,NT_032977.9
111729801	111743281	-	best	DENND2D,79961,NT_032977.9
111733890	111743311	+	mRNA identical N	LOC100287459,100287459,NT_032977.9
111770281	111786062	+	best	CHI3L2,1117,NT_032977.9
111823146	111828730	+	best	LOC149620,149620,NT_032977.9
111833484	111863185	+	best	CHIA,27159,NT_032977.9
111889195	111895639	+	best	C1orf88,128344,NT_032977.9
111917924	111924135	+	mRNA  	LOC100130383,100130383,NT_032977.9
111925635	111934625	-	mRNA  	LOC441897,441897,NT_032977.9
111956937	111970399	-	best	OVGP1,5016,NT_032977.9
111980808	111984695	+	mRNA identical N	LOC100287536,100287536,NT_032977.9
111982512	111991830	-	best	WDR77,79084,NT_032977.9
111991743	112004540	+	best	ATP5F1,515,NT_032977.9
112016604	112021134	+	best	C1orf162,128346,NT_032977.9
112025970	112106597	-	best	ADORA3,140,NT_032977.9
112163391	112192169	-	protein  	LOC643329,643329,NT_032977.9
112233954	112256101	+	best	RAP1A,5906,NT_032977.9
112268370	112298419	-	best	C1orf183,55924,NT_032977.9
112298254	112310199	+	best	DDX20,11218,NT_032977.9
112318454	112531777	-	best	KCND3,3752,NT_032977.9
112530792	112533648	+	mRNA identical N	LOC643355,643355,NT_032977.9
112905718	112906517	+	best	AF357532,171419,NT_032977.9
112938800	113003786	+	best	CTTNBP2NL,55917,NT_032977.9
113033630	113063910	+	best	WNT2B,7482,NT_032977.9
113066140	113162040	-	best	ST7L,54879,NT_032977.9
113162075	113214241	+	best	CAPZA1,829,NT_032977.9
113168494	113168847	-	best	MRPL53P1,359752,NT_032977.9
113177250	113177502	-	best	RNU7-70P,100151667,NT_032977.9
113217048	113243368	+	best	MOV10,4343,NT_032977.9
113217061	113217671	-	mRNA identical N	LOC100289288,100289288,NT_032977.9
113236310	113239478	-	mRNA identical N	LOC100287627,100287627,NT_032977.9
113243749	113250025	-	best	RHOC,389,NT_032977.9
113252616	113257950	-	best	PPM1J,333926,NT_032977.9
113263189	113269857	+	best	FAM19A3,284467,NT_032977.9
113290717	113291097	+	protein identical N	LOC128322,128322,NT_032977.9
113433214	113433593	-	best	RPL39P8,100270893,NT_032977.9
113454469	113498975	-	best	SLC16A1,6566,NT_032977.9
113465972	113467295	+	best	AFARP1,246182,NT_032977.9
113487621	113498603	+	mRNA identical N	LOC100289355,100289355,NT_032977.9
113615831	113667342	+	best	LRIG2,9860,NT_032977.9
113667786	113671213	-	mRNA  	LOC100129578,100129578,NT_032977.9
113711611	113712051	+	best	RPS19P2,85487,NT_032977.9
113741429	113741913	+	best	RPS15P1,728428,NT_032977.9
113933475	114228545	+	best	MAGI3,260425,NT_032977.9
114239824	114301777	-	best	PHTF1,10745,NT_032977.9
114241506	114242228	-	best	RPS2P14,100270827,NT_032977.9
114301338	114302162	+	mRNA identical N	LOC100289390,100289390,NT_032977.9
114304454	114355070	-	best	RSBN1,54665,NT_032977.9
114356437	114414375	-	best	PTPN22,26191,NT_032977.9
114419436	114430169	-	best	BCL2L15,440603,NT_032977.9
114437677	114447741	-	best	AP4B1,10717,NT_032977.9
114442537	114447508	+	mRNA identical N	LOC100287722,100287722,NT_032977.9
114447915	114450799	-	mRNA identical N	LOC100289426,100289426,NT_032977.9
114448038	114456694	+	best	DCLRE1B,64858,NT_032977.9
114471996	114520422	+	best	HIPK1,204851,NT_032977.9
114522030	114524875	+	best	OLFML3,56944,NT_032977.9
114544055	114545965	-	best	RPL13AP10,100132906,NT_032977.9
114631914	114696472	-	best	SYT6,148281,NT_032977.9
114821624	114821908	-	best	MRP63P1,126581,NT_032977.9
114935399	115053781	-	best	TRIM33,51592,NT_032977.9
115002456	115002802	+	best	RPL26P10,100270886,NT_032977.9
115010740	115012266	+	best	LOC347675,347675,NT_032977.9
115062638	115080469	+	protein  	LOC643586,643586,NT_032977.9
115110178	115124265	-	best	BCAS2,10286,NT_032977.9
115127196	115212732	-	best	DENND2C,163259,NT_032977.9
115215722	115238176	-	best	AMPD1,270,NT_032977.9
115247078	115259515	-	best	NRAS,4893,NT_032977.9
115259537	115300671	-	best	CSDE1,7812,NT_032977.9
115312100	115323308	-	best	SIKE,80143,NT_032977.9
115377334	115397515	+	best	NR1H5P,643609,NT_032977.9
115397455	115537991	+	best	SYCP1,6847,NT_032977.9
115572415	115576941	+	best	TSHB,7252,NT_032977.9
115590632	115632115	-	best	TSPAN2,10100,NT_032977.9
115828537	115880857	-	best	NGF,4803,NT_032977.9
116044458	116100090	+	protein identical N	LOC100287778,100287778,NT_032977.9
116107003	116108053	+	protein  	LOC100132332,100132332,NT_032977.9
116119850	116172220	-	protein  	LOC100287840,100287840,NT_032977.9
116184574	116240845	+	best	VANGL1,81839,NT_032977.9
116242624	116311426	-	best	CASQ2,845,NT_032977.9
116378998	116383747	-	best	NHLH2,4808,NT_032977.9
116399529	116400440	-	protein  	LOC400769,400769,NT_032977.9
116454062	116459320	+	protein  	LOC100287899,100287899,NT_032977.9
116519119	116612675	+	best	SLC22A15,55356,NT_032977.9
116654376	116677861	+	best	C1orf161,126868,NT_032977.9
116915836	116947396	+	best	ATP1A1,476,NT_032977.9
116947336	116961205	-	best	C1orf203,84852,NT_032977.9
117057156	117113715	-	best	CD58,965,NT_032977.9
117074383	117076631	-	best	LOC728589,728589,NT_032977.9
117117031	117210314	-	best	IGSF3,3321,NT_032977.9
117150517	117156708	+	mRNA identical N	LOC100287935,100287935,NT_032977.9
117214371	117214449	+	external external N	MIR320B-1,100302154,NT_032977.9
117256454	117257456	-	best	GAPDHL9,391069,NT_032977.9
117282603	117285231	-	protein  	LOC339396,339396,NT_032977.9
117297086	117311851	+	best	CD2,914,NT_032977.9
117452689	117532972	+	best	PTGFRN,5738,NT_032977.9
117509546	117527544	-	mRNA identical N	LOC100289477,100289477,NT_032977.9
117544382	117579167	+	best	IGSF2,9398,NT_032977.9
117602949	117645492	+	best	TTF2,8458,NT_032977.9
117637265	117637350	+	external external N	MIR942,100126331,NT_032977.9
117653677	117664411	-	best	TRIM45,80263,NT_032977.9
117680787	117681270	+	best	RPS15AP9,441898,NT_032977.9
117686209	117753549	-	best	VTCN1,79679,NT_032977.9
117695845	117699534	+	mRNA identical N	LOC100289512,100289512,NT_032977.9
117910085	118068320	+	best	MAN1A2,10905,NT_032977.9
118092037	118092546	+	protein  	LOC441899,441899,NT_032977.9
118148604	118171011	+	best	FAM46C,54855,NT_032977.9
118183434	118184294	-	protein  	LOC401959,401959,NT_032977.9
118242051	118242881	-	best	LOC100192389,100192389,NT_032977.9
118319133	118321663	-	mRNA identical N	LOC100131261,100131261,NT_032977.9
118406107	118472302	-	best	GDAP2,54834,NT_032977.9
118472372	118503049	+	best	WDR3,10885,NT_032977.9
118496288	118727848	-	best	SPAG17,200162,NT_032977.9
119156955	119234149	-	protein  	LOC644094,644094,NT_032977.9
119425666	119532179	-	best	TBX15,6913,NT_032977.9
119572907	119576013	+	mRNA identical N	LOC100289647,100289647,NT_032977.9
119573839	119683295	-	best	WARS2,10352,NT_032977.9
119669118	119669934	-	best	RPS3AP12,100270905,NT_032977.9
119761916	119762740	-	best	RPL6P2,343495,NT_032977.9
119911402	119936751	+	best	HAO2,51179,NT_032977.9
119957773	119965651	+	best	HSD3B2,3284,NT_032977.9
119976790	119980943	-	mRNA  	LOC391073,391073,NT_032977.9
119981437	119989222	+	best	LOC440606,440606,NT_032977.9
120004458	120005715	-	best	LOC391075,391075,NT_032977.9
120009844	120016426	+	protein  	LOC391076,391076,NT_032977.9
120038412	120039539	-	best	GAPDHL1,391077,NT_032977.9
120049826	120057681	+	best	HSD3B1,3283,NT_032977.9
120076171	120077444	-	best	LOC644213,644213,NT_032977.9
120081132	120088711	+	protein  	LOC441900,441900,NT_032977.9
120101175	120102468	-	best	LOC401960,401960,NT_032977.9
120110516	120110676	+	best	LOC128102,128102,NT_032977.9
120138588	120139873	-	best	LOC644237,644237,NT_032977.9
120143963	120152114	+	mRNA  	LOC391081,391081,NT_032977.9
120157784	120169154	+	mRNA identical N	LOC100130667,100130667,NT_032977.9
120162000	120190390	-	best	ZNF697,90874,NT_032977.9
120254419	120286849	+	best	PHGDH,26227,NT_032977.9
120291002	120311518	-	best	HMGCS2,3158,NT_032977.9
120336708	120354203	-	best	REG4,83998,NT_032977.9
120377388	120387779	-	best	NBPF7,343505,NT_032977.9
120395828	120396611	+	best	LOC767850,767850,NT_032977.9
120436156	120439113	-	best	ADAM30,11085,NT_032977.9
120454176	120612276	-	best	NOTCH2,4853,NT_032977.9
120835885	120858711	-	mRNA identical N	LOC100132913,100132913,NT_032977.9
120839005	120855681	+	best	FAM72B,653820,NT_032977.9
120876506	120905165	-	mRNA identical N	LOC100132314,100132314,NT_032977.9
120880883	120881272	+	best	RPL22P6,100132047,NT_032977.9
120905664	120906800	+	best	HIST2H2BB,338391,NT_032977.9
120924756	120926874	+	mRNA identical N	LOC728744,728744,NT_032977.9
120926908	120935944	-	best	FCGR1B,2210,NT_032977.9
121090793	121134742	+	best	SRGAP2P1,653464,NT_077389.3
121137901	121139473	-	protein  	LOC100288423,100288423,NT_077389.3
121244145	121245730	+	best	MTIF2P1,80713,NT_077389.3
121260910	121313686	+	best	LOC647121,647121,NT_077389.3
142690713	142690940	+	protein identical N	LOC100289391,100289391,NT_113793.2
142697421	142713416	-	mRNA  	LOC375010,375010,NT_113793.2
142826888	142842760	+	mRNA  	LOC727770,727770,NT_113793.2
142849225	142849452	-	protein identical N	LOC100132329,100132329,NT_113793.2
142852669	142855999	-	mRNA identical N	LOC727788,727788,NT_113793.2
142873517	142891110	-	protein identical N	LOC100289550,100289550,NT_113793.2
143187185	143187412	+	protein identical N	LOC100130131,100130131,NT_113796.2
143195831	143265530	-	protein identical N	LOC100132733,100132733,NT_113796.2
143267328	143271286	-	protein  	LOC100132482,100132482,NT_113796.2
143378617	143392505	+	protein  	LOC728783,728783,NT_113796.2
143400897	143401124	-	protein identical N	LOC100131965,100131965,NT_113796.2
143647014	143647177	-	best	RNU1P10,26856,NT_113797.1
143663558	143663631	-	best	TRNAN35P,100189517,NT_113797.1
143673129	143673290	-	best	RNU1P6,26860,NT_113797.1
143699874	143713693	+	protein identical N	LOC100130000,100130000,NT_113797.1
143720364	143721293	+	best	LOC647481,647481,NT_113797.1
143737970	143744468	+	mRNA identical N	LOC100287981,100287981,NT_113797.1
143767144	143767881	-	best	PPIAL4G,644591,NT_113797.1
143879832	143879905	-	tRNAscan-SE external N	TRNAN-GUU,100126512,NT_079485.4
143896452	143913143	-	best	FAM72D,728833,NT_079485.4
143914158	143918509	+	mRNA  	LOC100132966,100132966,NT_079485.4
143915685	144094477	+	mRNA  	SRGAP2P2,647135,NT_079485.4
144146648	144224213	+	mRNA identical N	NBPF8,728841,NT_079497.3
144277346	144289974	-	protein  	LOC100132395,100132395,NT_077933.2
